97	69	44	17	-48	-2	-2	-75	-17	84	-39	51	51	-16	-65	17	-54	19	19	52	-75	-22	13	-83	-65	33	46	-20	37	39	-82	-13	59	-13	78	71	21	-48	-72	-9	-56	-27	36	37	31	31	84	-25	47	58	87	-96	-15	19	-12	42	-2	-94	-27	-27	-15	-47	3	44	15	-4	56	-90	-62	27	-40	71	44	75	9	-94	53	-88	-59	-54	-61	-40	46	15	-95	83	60	64	-94	-91	47	45	-29	7	78	-47	-13	51	9	-65
13	87	48	-83	39	-36	55	50	58	-54	-70	95	-19	-50	-97	39	-37	79	-64	-8	40	92	42	74	32	26	-51	53	-81	-21	-22	-98	-46	64	-74	12	-66	-73	-83	-30	18	66	75	-7	-73	19	90	-24	-66	-29	14	72	-26	79	15	-80	36	-38	-74	8	-28	38	52	64	-63	-37	47	74	-33	-82	62	93	-92	-88	70	36	1	-81	73	-5	42	-66	70	-49	-45	-90	-41	-86	84	50	-35	-59	-54	16	3	-31	-92	72	-64	-81
-53	-17	-35	4	-67	-52	85	-7	-66	21	30	37	-61	40	50	-82	72	-55	75	41	90	23	12	-2	-46	70	69	27	88	80	-51	20	-87	91	-70	46	-32	-50	26	-8	57	88	-28	97	51	22	83	-24	8	48	-31	15	-14	-31	86	16	84	53	31	-80	41	-38	76	-26	82	-46	-37	69	21	95	80	-78	80	-7	59	39	-63	75	2	1	56	-22	60	58	-33	-5	-35	65	-53	-33	-94	-92	-15	48	-23	-44	-97	-19	-79	-22
-63	98	1	-81	-27	21	56	-45	84	-83	96	10	67	87	-31	69	-55	-39	-57	78	46	-76	47	44	-49	-29	-42	84	-4	11	-74	-92	-57	-78	-23	76	-53	-5	83	100	89	-49	-52	-42	71	-20	53	-55	23	-100	73	27	68	-90	-29	-77	20	-48	-16	-15	-1	-21	69	89	39	-94	68	-39	40	-53	-54	-4	40	-54	-87	-83	-97	25	-45	98	70	-36	-85	-51	-44	14	-51	-43	-54	19	-31	-82	46	-98	-86	25	-58	45	-84	80
-98	91	39	-62	1	-20	14	76	55	58	-6	-87	28	56	4	3	5	79	-51	74	-20	-62	50	-79	-96	12	-30	-77	43	-34	-91	0	-48	-51	96	82	-14	-87	93	61	-24	-18	7	98	80	62	62	29	1	-89	-80	-2	-34	-6	44	36	-22	90	-86	-42	-4	84	-84	-1	19	31	82	20	-44	-14	-58	-14	79	95	-21	94	-17	68	51	-44	78	60	92	-76	-96	74	8	78	-8	2	6	-5	-43	99	-100	-87	12	-42	-38	-100
79	-50	31	-35	-12	86	39	-46	93	-79	48	-8	28	16	-58	97	-1	8	-62	55	3	59	-54	-48	58	-87	-89	-86	84	75	-89	-7	97	88	-5	34	-27	-9	40	25	-81	-42	23	-75	-13	-79	77	-12	-55	-63	18	-73	-6	-43	-53	-40	-89	-27	24	-2	14	73	-7	84	38	-56	-98	-45	-76	21	-26	-65	-17	98	-26	66	-92	35	-13	-75	-70	-39	18	-90	-7	56	29	-67	-67	-1	44	-90	99	-50	-40	-19	67	-12	-56	-53
-42	-13	-27	63	-79	70	82	-59	39	-19	-48	-98	-86	-21	-8	5	-38	25	-52	4	13	25	5	14	68	-42	26	-6	26	-98	-71	-90	28	-42	-62	-9	-74	14	-67	54	77	83	-56	-73	-73	14	69	-22	53	45	-62	-55	-95	-70	-92	21	-64	-48	65	-42	70	-88	-100	-31	-20	8	-41	-47	-38	20	15	7	29	74	-97	6	7	9	64	-13	33	23	-63	8	-16	-96	77	-57	-36	79	29	63	-38	30	3	-40	-59	-35	-74	-31
-23	45	-37	65	-24	-12	-17	57	-57	70	61	-92	92	20	-87	61	-68	68	28	38	20	-43	-62	5	66	-95	60	27	-19	-62	-73	-89	-52	23	7	46	13	-44	-55	-59	90	100	45	-15	-88	52	-6	5	-43	18	56	-80	-47	-10	-38	-55	20	12	85	97	-35	13	52	-14	1	-15	47	25	-66	94	90	90	-74	-17	-19	95	-58	-64	-84	62	19	-97	74	71	42	-53	96	23	96	-90	-44	-57	-1	34	-88	-51	-64	-60	-63	-51
90	-55	13	-18	87	24	-16	52	31	-1	49	18	-87	-26	98	-52	-10	59	63	-73	-98	60	48	11	26	-88	-45	73	-44	-28	67	-20	19	-51	-20	-92	61	20	-53	60	-53	-89	13	71	-93	44	-33	79	20	30	-29	-65	-6	21	38	-92	-5	23	-42	-96	99	-33	-54	-96	-9	77	-71	97	-28	24	-25	-93	63	96	-14	-75	-25	91	-60	62	-49	6	61	82	65	-34	37	95	12	-4	37	99	-62	-80	10	59	-3	-6	37	-43
-64	-87	-38	95	-55	23	-8	-53	-45	-98	-9	19	-95	-70	23	-89	-90	61	-11	-98	92	-63	-10	39	34	95	-96	65	-99	-86	-8	-74	100	83	16	-63	99	-65	37	-78	-30	-86	35	-3	-50	-39	96	-76	-97	-28	-43	-98	-2	69	-21	-5	67	6	23	-18	-52	-7	93	-82	-9	-6	-14	88	-84	-50	-46	16	-14	12	57	-59	-4	-96	-8	65	21	-52	-11	54	-5	8	99	70	-65	65	-37	-76	-58	90	43	25	35	-22	12	-59
-37	73	-26	83	-65	75	-49	13	-46	-29	-94	-36	-33	-24	57	65	61	-95	-45	21	-17	-47	-48	34	64	-3	43	-95	66	-29	64	33	73	-65	88	26	-8	-42	78	-98	28	44	-35	56	-96	-89	-23	-81	16	-84	71	-42	-59	54	-22	99	100	14	80	-46	-66	-74	99	-22	94	-13	5	84	72	49	41	-41	81	55	-41	72	1	96	-30	95	-90	44	30	-91	71	43	-91	42	49	-17	82	-33	42	-11	32	9	72	-39	-72	-16
-41	22	28	93	-92	-73	-74	-3	2	-18	-6	-32	99	-21	77	83	79	-43	-63	-10	27	89	94	-30	-18	-37	89	34	-59	75	-19	23	-36	-93	-26	-55	57	33	-29	44	34	-49	-81	-82	58	-72	40	-40	-98	0	-38	-95	-68	-2	-62	82	57	23	17	-15	-96	-51	-74	-41	29	-14	46	94	67	-86	-1	-65	-98	-31	82	75	-16	-88	62	-98	-90	-65	64	37	82	-63	-2	82	39	-83	49	-99	74	43	-23	52	-20	-43	76	-64
-47	14	95	76	22	93	97	27	92	58	-41	-28	-63	-37	21	-11	-32	-56	52	65	-88	-48	-61	-43	-26	59	-50	48	77	-52	-62	95	15	99	-39	74	-29	46	52	60	-40	32	74	-20	-29	4	-29	-84	63	95	34	24	-34	91	-80	-14	56	-58	-82	40	91	17	22	12	12	36	-31	12	-50	26	-73	-65	-6	-45	-82	-30	-57	55	63	-87	-15	37	-65	-95	-38	27	-24	-88	1	-97	-13	-47	44	-83	43	64	-92	-55	70	29
54	47	-69	74	6	-60	-17	49	-59	31	20	70	92	-73	-47	-24	-97	7	-55	2	51	92	-22	13	0	93	-69	15	-6	-17	79	50	-24	17	-60	-70	-13	27	-30	97	8	-26	92	14	58	96	24	-11	-1	94	-13	-30	-33	-17	28	-78	-1	-4	54	-88	-97	19	81	46	-65	37	96	-54	-52	89	-12	57	83	12	-38	58	-37	-31	89	-94	98	98	30	96	-7	12	91	-96	21	-14	96	28	73	46	62	-20	-57	-7	41	51
-7	48	-55	47	-81	-27	25	14	36	-31	-19	5	64	46	-21	63	-56	-99	62	53	64	46	38	-45	-52	92	-68	33	-65	-84	-85	59	99	44	-29	59	25	-1	-100	68	-36	-89	-87	-56	-18	25	81	84	-9	28	-30	99	-2	-81	9	-20	87	32	-24	-48	-64	-98	25	-27	-79	56	5	-46	-9	-94	62	-42	71	-32	-99	98	0	-34	-11	11	7	73	80	13	65	40	97	38	93	5	-15	-17	-5	86	72	17	-10	98	-7	-46
84	-12	-15	29	-52	-89	68	-93	-51	-99	45	43	42	2	85	96	-38	6	85	-21	-73	-33	-18	-13	-66	-65	95	-40	5	-64	-90	-56	-58	41	-95	49	15	-5	-29	22	27	97	19	17	-65	-76	-57	-38	60	96	-9	76	89	99	-85	-49	-29	-33	-66	-40	-85	-7	-55	66	31	7	42	-38	5	7	99	-94	26	-58	-61	3	98	-75	50	3	3	-80	-22	-38	57	50	-2	-74	31	-82	-29	-95	-72	16	69	-32	-22	29	72	-56
-11	96	-69	8	-4	84	1	38	-55	-82	39	-98	-42	49	-23	-50	-84	11	-77	33	90	-97	83	17	-96	50	-59	59	52	-33	-8	60	-45	-70	27	69	-26	-42	52	17	-44	-44	-31	36	-71	-53	55	-18	24	57	77	-38	3	15	-21	-80	-84	81	-3	-83	0	25	39	-97	57	84	-10	-15	98	-47	-2	-62	80	86	81	63	-16	58	30	87	36	76	14	91	38	-82	55	-57	-78	40	-69	-92	28	65	4	0	-91	85	-57	20
16	-48	24	23	-23	84	-87	-16	-6	90	-96	-23	-50	82	18	-66	64	-68	15	51	22	95	22	34	30	-71	69	-68	31	-4	-65	-96	1	-66	96	46	-81	31	62	-28	60	-24	-99	-40	67	-55	-68	26	77	25	-96	-53	61	74	38	-39	94	-30	11	-93	89	35	-61	5	-94	-46	-88	100	-84	-79	75	-47	43	19	-47	49	-25	94	57	68	-11	-91	69	-39	12	62	-16	79	-18	36	67	96	20	-66	63	73	-77	14	97	56
75	-20	-41	-49	81	62	39	-18	1	-82	63	-21	-22	79	-21	12	58	-83	-27	-97	-61	62	62	-41	12	-86	-11	-41	33	-75	39	1	-24	57	1	60	3	-98	-73	-98	-61	-81	-59	91	-67	42	-72	6	-73	-37	-89	-79	63	41	-11	25	94	60	85	67	15	-46	-35	-92	39	98	-89	-92	77	-83	-2	-26	-2	50	17	-72	-45	-3	44	-40	-29	-32	-79	87	-30	52	-52	84	-24	-6	-88	28	3	-38	64	4	42	80	70	17
91	-59	32	-11	14	96	-97	-59	-15	61	64	-78	-77	6	51	-5	-64	-40	95	13	66	30	62	-5	-100	-13	35	12	-93	61	73	-76	72	-66	36	89	26	36	59	-100	53	17	-43	31	-34	-90	46	-37	-7	8	-47	-88	-21	85	54	19	39	-62	48	-92	-75	52	-55	-81	19	62	20	-77	-60	-56	-16	-26	-95	96	1	37	-52	55	-2	13	-37	74	-96	22	-14	-99	96	98	78	-82	42	-39	97	-4	-96	21	43	-7	-98	24
29	-36	13	6	-85	41	76	-91	-24	3	-61	57	-48	52	87	23	-69	33	-84	51	47	-96	-66	-26	-71	7	-78	-65	-87	-13	32	31	60	23	81	-8	99	-4	-27	-100	89	92	-14	-28	37	74	-38	23	75	-29	-48	24	52	56	19	99	60	91	-58	-50	-7	37	4	70	24	-53	78	-23	8	1	60	22	-5	69	-38	-71	-54	-53	-34	-39	62	-19	25	-57	-67	69	-19	99	85	98	98	-74	-72	76	84	-1	25	-100	-92	-64
30	-86	-73	36	46	-90	-60	23	58	-46	32	-26	13	8	-27	-75	-65	-37	9	-24	-48	-33	24	27	9	-58	-15	-14	-44	-99	-77	-48	32	-92	63	-94	10	30	-1	-59	-38	-24	95	-46	-81	-94	79	-30	-50	-91	72	100	43	84	-45	-98	-23	-68	2	23	-54	-17	-26	84	-78	80	-9	59	48	-55	-12	39	-89	87	-66	11	73	39	80	25	6	-23	53	73	-2	38	70	75	-87	-71	63	-57	15	-56	-19	8	39	10	-55	52
42	5	17	23	-46	-96	26	85	94	63	43	-7	74	-2	-93	-45	-5	-77	73	-50	-80	-43	74	80	87	-89	29	54	-64	94	-11	-45	-89	-97	35	-33	84	-89	8	28	52	-2	90	-89	-51	62	27	-71	-33	5	17	-22	70	49	58	-90	-4	59	-68	28	-91	60	38	-6	69	-3	3	-5	48	-75	-65	78	67	52	-60	-35	66	10	1	20	34	-27	68	5	82	-95	96	37	59	-63	-34	-12	-98	-43	81	-12	67	-25	-4	-35
-68	38	-40	56	30	40	81	-26	50	71	-28	17	-18	-49	65	-8	46	54	48	-63	-32	-72	66	91	48	43	-46	-58	-84	-86	-89	75	97	-1	86	-49	28	-84	-66	31	92	-76	-4	78	59	79	23	-49	76	0	-75	-80	92	69	-2	-39	-79	-94	-53	-58	26	98	30	-13	73	54	-75	-86	13	95	3	-72	53	61	-19	-44	-61	23	-55	90	40	76	90	-2	-84	52	-85	-18	-48	-26	-27	2	-33	55	98	-46	-70	-66	-8	-19
18	-62	-100	19	-64	44	-52	-87	-33	-10	-85	83	60	11	28	-35	40	5	-39	28	26	-68	16	46	-73	-28	-7	-72	78	52	-90	-26	-94	-21	-28	27	-55	-27	9	-15	96	-73	-50	0	84	7	-82	-40	23	99	-53	66	-25	36	11	54	86	-89	-32	-69	31	-97	54	56	-4	19	84	-63	-30	-17	92	93	72	-68	3	-100	-24	8	13	-37	-21	-72	-7	-44	-65	14	34	-22	31	5	-36	85	95	26	43	2	-69	2	64	-25
-15	-65	-7	21	-48	82	10	-85	92	58	-94	1	87	47	49	63	66	-28	15	76	-60	94	-35	18	-71	45	-42	-23	-21	90	-48	-28	98	-72	-25	41	41	57	86	60	-35	-36	-82	98	-3	38	25	80	-31	-12	32	12	-26	-99	-17	-16	-87	-1	80	-69	9	-27	37	3	-85	49	-6	-85	89	30	51	0	-74	40	-83	-52	90	-2	78	-90	39	-39	-20	84	32	-100	46	-41	98	-25	60	-75	-78	-37	70	-42	-52	40	55	95
-23	-8	-98	100	89	92	59	34	-90	-16	-3	-59	90	36	51	-3	-92	-16	83	85	-49	63	24	68	14	61	-70	66	44	-29	0	-99	-96	-64	43	63	-42	63	10	24	40	70	40	67	-45	-24	80	-26	97	-36	-45	-4	-68	19	-25	-76	-81	-2	-42	-77	-23	-18	-66	-23	90	96	20	48	2	43	77	80	-24	88	-94	98	77	-68	77	45	-93	-78	-34	35	76	77	-83	69	46	-50	-75	-18	93	49	53	92	17	-74	-16	-42
62	76	17	-75	76	100	-17	37	45	-64	-46	5	-79	57	-28	20	-66	-83	74	86	4	-88	15	-72	-97	45	7	-71	99	58	32	7	57	40	-13	93	-14	-77	-53	-77	84	-19	42	78	-7	-34	-1	-56	-91	30	31	55	28	13	55	33	-92	-17	50	-93	66	-100	86	-53	-4	-1	-76	-43	-36	70	-59	-23	4	8	-30	-13	-34	-53	-43	46	75	49	-48	86	52	-38	-3	99	30	-75	-35	-82	100	23	44	75	21	91	-59	-95
16	-70	34	21	15	-36	3	75	-4	8	86	-71	64	-60	-4	-44	99	-10	26	97	-97	-85	25	-85	-14	86	-88	-39	38	53	9	90	-97	28	12	-19	-87	-42	31	0	40	-34	70	-62	-94	69	32	68	-49	2	-94	-25	-31	-15	12	-95	-15	-18	-67	-47	-21	-91	-92	-12	59	-55	42	61	-24	-17	-42	-19	85	-13	36	16	-7	33	-54	-9	-54	-28	23	71	-35	-90	-27	-75	-25	-81	93	0	73	50	-93	-68	-98	-30	-94	-1
-38	-57	-68	-73	-72	73	-55	90	-54	-89	-26	87	-99	-44	24	-86	-59	-88	-27	-87	7	63	74	-1	-10	-14	60	97	90	80	-89	-39	26	-16	79	95	14	60	52	69	-58	97	13	18	5	69	-22	1	18	-83	54	-29	53	-64	-93	-18	-85	31	-54	5	-88	-29	-74	-62	-49	89	12	99	82	66	7	-30	-82	-76	-32	18	-38	-13	28	15	79	79	30	69	50	-29	-89	4	-12	-13	79	30	-10	-18	-16	1	-76	41	98	-43
21	-31	-37	-67	-13	-79	97	-80	-56	-93	-28	2	14	-91	5	56	5	96	-81	-84	34	-27	92	70	-1	93	-77	73	-32	-16	-21	4	-64	87	-36	-74	52	18	-3	-94	-43	11	81	-18	-64	18	-33	-15	41	-31	-52	-53	-57	11	61	36	-73	86	-68	53	32	-93	43	-7	94	20	-41	83	40	85	-56	-90	65	-7	-41	-80	-48	93	-44	-13	20	-97	60	-30	-82	-94	-97	-13	-66	97	84	76	29	-43	20	-58	-49	19	86	9
23	-4	0	-64	38	73	-85	100	98	-80	-20	20	-54	46	46	-35	-65	-42	15	-91	-12	97	66	-58	34	4	-1	72	-79	58	86	71	-75	-80	33	48	-19	62	43	-79	-49	43	18	-73	-12	-91	32	93	-4	68	-52	54	39	-17	77	80	-96	29	23	65	21	90	-81	33	22	85	57	-74	8	17	-42	67	-89	-34	70	-67	90	41	61	-35	32	-70	-92	100	-15	-26	-92	-83	-60	-15	-76	34	-28	26	-94	27	94	96	99	81
32	-75	-61	-32	96	51	-25	45	-45	95	-27	-70	-30	-99	-35	78	52	-64	28	-17	-85	-47	60	-57	70	0	-95	-80	-32	29	38	-23	-3	-19	-56	-7	-81	29	27	-38	50	45	95	-73	57	84	49	-79	72	-77	65	-28	-44	50	67	-41	64	-83	-6	-62	5	16	6	-62	-78	52	48	-92	20	-93	-29	-2	73	-85	15	65	-67	-35	47	-75	-4	-96	51	-62	20	26	84	-42	95	6	-46	-60	-2	-29	-13	18	-50	57	1	-98
-29	48	98	-80	7	-62	22	-46	56	47	97	-61	22	-63	-91	72	89	10	47	97	-1	17	-90	55	45	6	82	-83	25	48	43	-27	59	45	-9	5	-10	-89	-71	-42	57	7	-28	-22	38	-16	-20	94	12	-12	-33	16	80	36	-49	-56	-87	72	-76	-51	-7	-49	-8	-22	72	-80	10	-72	6	-69	84	97	-42	48	-65	41	89	-91	-94	-34	85	53	50	97	-85	74	76	-7	64	-7	-94	-56	-54	-17	-24	-36	16	-6	41	-36
13	-35	-15	-41	33	32	-53	75	11	-56	6	-23	-84	25	73	-12	-70	-21	-71	13	-73	-98	99	-59	-76	-90	-69	-71	78	89	-70	-35	96	-34	-63	39	17	31	95	68	83	97	83	18	-76	-85	-24	-71	-88	71	59	-55	-27	-1	-41	74	28	-69	-4	75	82	-98	-91	22	-65	52	89	57	-30	-28	53	-52	42	-64	82	66	10	-49	95	-94	95	-25	28	-71	35	89	-37	66	94	-57	-56	-63	26	69	-14	-1	-17	-86	-65	-50
-41	21	16	84	-73	6	-38	-36	-53	33	75	93	-10	77	37	-75	-76	97	-91	3	-8	-47	-100	40	-86	76	79	-60	79	10	-45	-25	55	-65	13	-60	87	82	46	-37	52	-90	43	-92	67	-74	95	-10	72	-22	49	70	26	60	58	-2	30	-10	54	-61	39	-51	-9	-9	-41	-88	-89	78	22	57	-54	-53	-74	-81	-99	-87	72	70	-91	8	-33	88	34	51	-31	-86	-6	-36	68	-91	59	-96	-52	60	77	-24	72	80	52	-79
-10	-71	14	83	66	15	0	99	65	-48	88	23	80	28	-2	-38	7	-71	-87	88	25	18	-57	10	-23	-46	-52	-37	87	22	43	-25	31	54	-22	10	-7	-87	4	-69	-14	-83	-42	-65	35	59	16	-41	73	-2	88	2	-83	-67	-27	-75	93	13	-18	48	19	22	48	18	14	-20	-25	5	-75	43	-16	-29	53	-72	-68	78	-80	3	11	87	-5	21	-95	-1	43	11	-96	93	-39	-67	91	68	91	96	-52	54	84	-29	-92	-86
85	-32	63	-68	-69	-96	-53	-3	74	-62	34	-13	82	-15	-78	-80	-84	-49	-9	-73	79	-47	24	93	-35	-46	24	-21	81	-32	71	-30	2	89	-48	2	26	-51	18	99	6	17	67	-80	-42	44	-16	4	65	-67	96	-18	-84	-7	-96	20	-78	6	-19	91	96	-51	-74	-2	71	-39	85	-2	100	44	10	47	-52	-85	30	-8	-98	81	-19	48	61	28	48	57	-91	-61	62	100	47	-57	-80	67	-19	12	-69	94	-70	-51	33	-9
80	87	-46	78	56	48	44	-32	-65	8	27	25	40	53	-70	60	-6	-77	-45	-76	91	-90	82	-49	-43	10	-62	65	35	-27	-86	-54	33	-54	-74	29	-46	72	91	-14	-90	-2	7	49	5	-77	-83	21	80	-75	-53	-46	38	77	-71	-73	-67	4	-31	98	-9	-26	-88	13	60	45	-70	-84	78	72	-12	-23	-22	89	-58	-71	-49	-53	6	19	-100	25	88	39	-86	44	42	94	95	-80	-19	-48	-12	-82	-80	-67	-17	55	3	-51
-13	31	13	-44	-55	51	72	18	-68	-27	100	97	32	-39	57	46	55	9	-79	95	45	68	88	3	40	14	-7	-11	82	-10	61	56	26	22	-79	-89	21	39	57	-75	-55	-3	46	-35	79	65	80	-88	-18	-62	75	-52	-25	-35	48	-9	-79	-57	45	-77	-86	-27	27	-65	-13	76	84	97	-76	-55	18	-84	-49	-56	-50	25	-75	60	89	-44	-19	-94	-82	94	64	98	-78	41	-61	-94	-96	29	-39	84	-33	-86	60	64	-21	-41
72	-33	-32	-91	-91	-56	-21	-34	-62	-69	15	-57	-94	-88	44	-95	91	-47	28	51	-96	80	41	-28	86	99	79	15	-29	-33	-75	-70	15	34	-10	-74	76	89	-51	51	39	-84	-59	-74	-61	8	69	96	82	14	58	-81	77	-94	43	66	99	-75	14	-41	-7	66	-2	45	71	-12	48	38	-66	32	-57	-29	-72	54	52	-92	-87	-11	-13	-50	-42	39	-72	-90	-90	-39	4	-87	26	84	0	-93	-84	-95	-24	29	52	55	-52	31
-97	7	-90	-54	-87	-6	96	-65	99	82	32	-9	-48	92	-21	90	-89	-90	-24	-52	-72	39	8	-94	-61	44	30	95	0	86	8	100	48	10	-47	-71	19	-54	51	-63	1	92	40	-48	-56	41	-39	-84	71	-18	-12	55	-9	-85	-82	-71	30	57	84	59	36	-3	-37	23	-7	28	64	1	-76	-9	-64	26	-12	56	-30	-27	33	93	1	100	75	78	-15	-90	73	57	-41	-54	-8	-17	-16	-59	-50	33	81	93	51	32	-44	-98
38	84	-87	-12	-62	-99	-74	-90	37	-90	95	-86	1	-51	-20	-77	-79	1	-7	74	-4	-97	-25	56	-25	-25	94	-58	-49	-62	-13	50	-84	59	-2	-45	39	-49	2	-10	52	-92	-71	91	-98	-44	-17	-95	1	71	14	-6	-25	56	28	68	58	-79	5	-89	10	21	-3	-50	-91	11	75	-48	-4	-18	72	-95	-22	-60	-26	68	-10	15	54	100	20	82	4	25	-75	-90	7	-2	72	-24	-86	29	41	81	58	87	48	-59	23	93
-64	70	74	-28	-26	18	-45	-89	22	-99	-5	91	67	-62	83	-59	-86	53	2	-85	-14	0	21	-10	84	4	-61	13	-48	-73	-64	-95	82	13	73	3	-83	-78	-84	-44	40	-59	-43	21	-46	23	-33	-67	44	83	-37	-14	-99	90	-26	3	71	58	23	-23	22	86	-62	97	42	-74	-39	98	-61	-1	45	12	-74	8	-94	-17	97	-85	51	49	77	60	-33	5	-25	-64	-17	35	-64	95	3	50	45	54	-26	-65	18	-91	25	-89
-66	15	-8	21	-13	70	-9	-37	12	75	-29	17	-6	-63	100	30	82	30	-76	81	-48	66	-24	-30	63	-30	-76	44	7	-29	2	-6	94	-89	-49	63	-99	-63	51	-73	-100	-54	6	62	-91	-14	-5	-73	-60	0	12	-50	-9	23	39	63	-95	67	8	-77	38	3	-42	89	-91	25	43	68	4	37	87	63	-35	84	66	44	98	-2	36	79	72	58	-62	10	50	-64	-39	66	-55	57	46	-29	-31	-32	44	-96	-77	1	-92	-37
